ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-f5kvwu-2023_PWBNH_34068_3,tender,tender,1,2024-12-04,2023_PWBNH_34068_3,Tech-I/11/2023/12 Dated Guwahati 14h Nov 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-III,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"72,52,99,608",20-Nov-2023 09:00 AM,180,No,Online,,,1,26-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"767,367,326",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34068_4,tender,tender,1,2024-12-04,2023_PWBNH_34068_4,Tech-I/11/2023/12 Dated Guwahati 14h Nov 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-IV,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"39,56,17,968",20-Nov-2023 09:00 AM,180,No,Online,,,1,26-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"418,563,996",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34068_6,tender,tender,1,2024-12-04,2023_PWBNH_34068_6,Tech-I/11/2023/12 Dated Guwahati 14h Nov 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-VI,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"72,52,99,608",20-Nov-2023 09:00 AM,180,No,Online,,,1,26-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"767,367,326",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34068_8,tender,tender,1,2024-12-04,2023_PWBNH_34068_8,Tech-I/11/2023/12 Dated Guwahati 14h Nov 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-VIII,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"46,15,54,296",20-Nov-2023 09:00 AM,180,No,Online,,,1,26-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"488,324,662",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34068_9,tender,tender,1,2024-12-04,2023_PWBNH_34068_9,Tech-I/11/2023/12 Dated Guwahati 14h Nov 2023,Infrastructure development of 126 Secondary Schools LAC wise under RIDF-XXIX(2023-24) in Assam for Package No.-IX,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"32,96,81,640",20-Nov-2023 09:00 AM,180,No,Online,,,1,26-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"348,803,330",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34078_1,tender,tender,1,2024-12-04,2023_PWBNH_34078_1,CE/TB-IV/45/2023/01 Dated Guwahati 3rd Nov 2023,"Construction of ESS (Electrical Sub-Station) Block in Minister Colony, Dispur, Ghy-6",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"5,28,30,205",20-Nov-2023 02:00 PM,180,No,Online,,,1,11-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"69,218,020",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34100_1,tender,tender,1,2024-12-04,2023_PWBNH_34100_1,SE(B)/DIB/.../23-24/617-A,Jagannath Community and Skill Centre under Duliajan LAC at Rajaali T.E. (Sl. No. 5).,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,000",21-Nov-2023 09:00 AM,180,No,Online,,,1,07-Dec-2023 10:00 AM,assessment,Price Bid Opening Date,,"14,332,848",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34162_7,tender,tender,1,2024-12-04,2023_PWBNH_34162_7,TECH.II/149/2023/ 7 Nos,"TGR- 45 Construction of 100 (hundred) Model Secondary Schools in the Tea Garden Areas, Assam at Borgang TGMS, Dist Sonitpur",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,88,24,000",23-Nov-2023 02:00 PM,180,No,Online,,,1,01-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"26,627,296",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34198_1,tender,tender,1,2024-12-04,2023_PWBNH_34198_1,SE(B)/DIB/MC/CS-13/23-24/611-A dtd. 06/11/23,Construction of Moran National Skill Development Generation Institute at Moran Jatiya Karmachari Sainik Bikash Mancha Office Rupai Siding Phase II,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"86,53,720",25-Nov-2023 09:00 AM,180,No,Online,,,1,01-Dec-2023 04:00 PM,assessment,Price Bid Opening Date,,"8,653,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34261_1,tender,tender,1,2024-12-04,2023_PWBNH_34261_1,SE(B)/DIB/JC../CS-19/../624-A dt09/11/23,"Jagannath Community and Skill Centre under Tingkhong LAC at Azizbag T.E., (Sl. No. - 14)",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,000",29-Nov-2023 09:00 AM,180,No,Online,,,1,13-Dec-2023 10:00 AM,assessment,Price Bid Opening Date,,"14,343,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34263_1,tender,tender,1,2024-12-04,2023_PWBNH_34263_1,SE(B)/DIB/JC../CS-19/../624-A dt09/11/23,Jagannath Community and Skill Centre under Tingkhong LAC at Diraibam T.E. (Sl. No. - 15),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,000",29-Nov-2023 09:00 AM,180,No,Online,,,1,13-Dec-2023 10:00 AM,assessment,Price Bid Opening Date,,"14,323,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34349_1,tender,tender,1,2024-12-04,2023_PWBNH_34349_1,Tech.II/256/2022/67 Dated Guwahati 21 Nov 2023,"TGR-76 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Tingkhong T.E, Dist Dibrugarh",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,88,24,000",02-Dec-2023 09:00 AM,180,No,Online,,,1,08-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"29,679,500",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34349_2,tender,tender,1,2024-12-04,2023_PWBNH_34349_2,Tech.II/256/2022/67 Dated Guwahati 21 Nov 2023,"TGR-82 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Dahotia Higher Secondary School, Dist Jorhat",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,88,24,000",02-Dec-2023 09:00 AM,180,No,Online,,,1,08-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"24,692,437",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34349_5,tender,tender,1,2024-12-04,2023_PWBNH_34349_5,Tech.II/256/2022/67 Dated Guwahati 21 Nov 2023,"TGR-94 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Pacharia Kushal Konowar High School, Dist Kamrup",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,88,24,000",02-Dec-2023 09:00 AM,180,No,Online,,,1,08-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"25,076,880",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34370_11,tender,tender,1,2024-12-04,2023_PWBNH_34370_11,CE/TB-VII/22/2023/27 Dated Guwahati 16th Nov 2023,Jagannath Community and Skill Centre at i) Langharjan T.E ii) Achabam T.E. under Naharkatia LAC (Pkg. No.80),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,81,46,286",04-Dec-2023 05:00 PM,180,No,Online,,,1,20-Dec-2023 03:00 PM,assessment,Price Bid Opening Date,,"28,710,089",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34370_16,tender,tender,1,2024-12-04,2023_PWBNH_34370_16,CE/TB-VII/22/2023/27 Dated Guwahati 16th Nov 2023,Jagannath Community and Skill Centre at Sankar T.E. under Sadiya LAC (Pkg. No. 56),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,143",04-Dec-2023 05:00 PM,180,No,Online,,,1,20-Dec-2023 03:00 PM,assessment,Price Bid Opening Date,,"14,071,143",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34370_23,tender,tender,1,2024-12-04,2023_PWBNH_34370_23,CE/TB-VII/22/2023/27 Dated Guwahati 16th Nov 2023,Jagannath Community and Skill Centre at Borhat T.E. under Sonari LAC (Pkg. No.64),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,143",04-Dec-2023 05:00 PM,180,No,Online,,,1,20-Dec-2023 03:00 PM,assessment,Price Bid Opening Date,,"14,350,525",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34370_28,tender,tender,1,2024-12-04,2023_PWBNH_34370_28,CE/TB-VII/22/2023/27 Dated Guwahati 16th Nov 2023,Jagannath Community and Skill Centre at Muktabari T.E. under Sonari LAC (Pkg. No.69),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,143",04-Dec-2023 05:00 PM,180,No,Online,,,1,20-Dec-2023 03:00 PM,assessment,Price Bid Opening Date,,"14,073,120",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34370_5,tender,tender,1,2024-12-04,2023_PWBNH_34370_5,CE/TB-VII/22/2023/27 Dated Guwahati 16th Nov 2023,Jagannath Community and Skill Centre at i) Diffoloo T.E. ii) Numaligarh T.E. under Bokakhat LAC (Pkg. No.72),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,81,46,286",04-Dec-2023 05:00 PM,180,No,Online,,,1,20-Dec-2023 03:00 PM,assessment,Price Bid Opening Date,,"28,599,978",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34401_1,tender,tender,1,2024-12-04,2023_PWBNH_34401_1,Tech-II/153/2023,"Construction of new school building for upgradation from secondary to higher secondary school under Samagra Shiksha,Assam at Baghbar High School,Barpeta district (Pkg no..-1)",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"3,23,59,600",05-Dec-2023 11:00 AM,180,No,Online,,,1,20-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"27,936,050",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34401_2,tender,tender,1,2024-12-04,2023_PWBNH_34401_2,Tech-II/153/2023,"Construction of new school building for upgradation from secondary to higher secondary school under Samagra Shiksha,Assam at Uzirar Char High School ,Barpeta district (Pakg.-2)",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"3,23,59,600",05-Dec-2023 11:00 AM,180,No,Online,,,1,20-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"29,780,540",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34401_4,tender,tender,1,2024-12-04,2023_PWBNH_34401_4,Tech-II/153/2023,"Construction of new school building for upgradation from secondary to higher secondary school under Samagra Shiksha, Assam at Luitporia Missing High School, Jorhat district.(Pkg No.4)",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"3,23,59,600",05-Dec-2023 11:00 AM,180,No,Online,,,1,20-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"32,324,600",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34402_1,tender,tender,1,2024-12-04,2023_PWBNH_34402_1,Tech-II/152/2023,"Construction of Netaji Subhash Chandra Bose Avasiya Vidyalaya at Rajabazarblock,Cachar district. (Pkg-1)",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"6,68,61,690",05-Dec-2023 11:00 AM,180,No,Online,,,1,20-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"66,193,073",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34402_2,tender,tender,1,2024-12-04,2023_PWBNH_34402_2,Tech-II/152/2023,"Construction of Netaji Subhash Chandra Bose Avasiya Vidyalaya at Agomoni block ,Dhubri district. (Pkg-2)",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"6,68,61,690",05-Dec-2023 11:00 AM,180,No,Online,,,1,20-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"61,555,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34402_4,tender,tender,1,2024-12-04,2023_PWBNH_34402_4,Tech-II/152/2023,"Construction of Netaji Subhash Chandra Bose Avasiya Vidyalaya at Rangia block, Kamrup district. (Pkg-4))",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"6,68,61,690",05-Dec-2023 11:00 AM,180,No,Online,,,1,20-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"59,270,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34402_5,tender,tender,1,2024-12-04,2023_PWBNH_34402_5,Tech-II/152/2023,"Construction of Netaji Subhash Chandra Bose AvasiyaVidyalya at Kathiatali block, Nagoan district. (Pkg-5)",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"6,68,61,690",05-Dec-2023 11:00 AM,180,No,Online,,,1,20-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"66,820,165",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34404_2,tender,tender,1,2024-12-04,2023_PWBNH_34404_2,Tech-II/154/2023,Construction of KGBV (Type-II) building at Rupshi EBB in Barpeta district.(Pkg-2),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"6,03,04,275",05-Dec-2023 11:00 AM,180,No,Online,,,1,20-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"60,104,275",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34404_3,tender,tender,1,2024-12-04,2023_PWBNH_34404_3,Tech-II/154/2023,Construction of KGBV (Type-II) building at Debitola EBB in Dhubri District)(Pkg-3),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"6,03,04,275",05-Dec-2023 11:00 AM,180,No,Online,,,1,20-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"55,965,265",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34404_4,tender,tender,1,2024-12-04,2023_PWBNH_34404_4,Tech-II/154/2023,Construction of KGBV (Type-II) building at Mahamaya EBB in Dhubri district.(Pkg-4),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"6,03,04,275",05-Dec-2023 11:00 AM,180,No,Online,,,1,20-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"55,965,265",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34404_5,tender,tender,1,2024-12-04,2023_PWBNH_34404_5,Tech-II/154/2023,Construction of KGBV (Type-II) building at Jaleswar EBB in Goalpara district.(Pkg-5),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"6,03,04,275",05-Dec-2023 11:00 AM,180,No,Online,,,1,20-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"54,273,848",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34406_5,tender,tender,1,2024-12-04,2023_PWBNH_34406_5,CE/TB-VII/22/2023/28 Dated Guwahati 17th Nov 2023,Jagannath Community and Skill Centre at Dhekiajuli TE under Barchalla LAC (Pkg. No.96),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,143",05-Dec-2023 05:00 PM,180,No,Online,,,1,20-Dec-2023 03:00 PM,assessment,Price Bid Opening Date,,"12,613,743",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34406_9,tender,tender,1,2024-12-04,2023_PWBNH_34406_9,CE/TB-VII/22/2023/28 Dated Guwahati 17th Nov 2023,Jagannath Community and Skill Centre at i) Koilamari T.E. for (a) Joyhing Division ii) Koilamari T.E. for (b) Koilamari Division under Lakhimpur LAC (Pkg. No.97),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,81,46,286",05-Dec-2023 05:00 PM,180,No,Online,,,1,20-Dec-2023 03:00 PM,assessment,Price Bid Opening Date,,"25,331,657",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34431_3,tender,tender,1,2024-12-04,2023_PWBNH_34431_3,CE/TB-VII/22/2023,Jagannath Community and Skill Centre at i) Cinatalia T.E. ii) Ananda T.E iii) Seajuli T.E. under Dhakuakhana LAC (Pkg. No.101),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"4,22,19,429",05-Dec-2023 06:00 PM,180,No,Online,,,1,20-Dec-2023 03:00 PM,assessment,Price Bid Opening Date,,"37,849,570",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34535_1,tender,tender,1,2024-12-04,2023_PWBNH_34535_1,SE(B)/DIB/JC(CH)/CS-20/..657-A dtd. 23/11/23,"Jagannath Community and Skill Centre under Chabua LAC at (i)Dikom T.E.,(ii) Nadua T.E. and (iii) Nahortoli T.E.(Group - 1)",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"4,22,19,000",08-Dec-2023 09:00 AM,180,No,Online,,,1,27-Dec-2023 10:00 AM,assessment,Price Bid Opening Date,,"42,968,919",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34537_1,tender,tender,1,2024-12-04,2023_PWBNH_34537_1,SE(B)/DIB/JC../CS-21/..669-A dtd. 29/11/23,Jagannath Community and Skill Centre under Tinsukia LAC at Deohall T.E. (Sl. No. - 1),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,000",08-Dec-2023 09:00 AM,180,No,Online,,,1,11-Jan-2024 10:00 AM,assessment,Price Bid Opening Date,,"14,071,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34573_1,tender,tender,1,2024-12-04,2023_PWBNH_34573_1,SE(B)..(TSK)/CS-21/23-24/669-A dtd. 29/11/23,"Jagannath Community and Skill Centre under Chabua LAC at (i) Kharjan T.E. and (ii) Udalguri T.E., (Gropu - 3)",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,81,46,000",09-Dec-2023 09:00 AM,180,No,Online,,,1,27-Dec-2023 10:00 AM,assessment,Price Bid Opening Date,,"28,645,946",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34575_1,tender,tender,1,2024-12-04,2023_PWBNH_34575_1,SE(B)..(CHB)/CS-20/23-24/657-A dtd. 23/11/23,Jagannath Community and Skill Centre under Chabua LAC at (i) Dhelakhat T.E. and (ii) Limbuguri T.E. (Gropu - 5),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,81,46,000",09-Dec-2023 09:00 AM,180,No,Online,,,1,27-Dec-2023 10:00 AM,assessment,Price Bid Opening Date,,"28,596,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34576_1,tender,tender,1,2024-12-04,2023_PWBNH_34576_1,SE(B)..(CHB)/CS-20/23-24/657-A dtd. 23/11/23,Jagannath Community and Skill Centre under Chabua LAC at (i) Gelapukhuri T.E. and (ii) Kachujan T.E. (Gropu - 6),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,81,46,000",09-Dec-2023 09:00 AM,180,No,Online,,,1,27-Dec-2023 10:00 AM,assessment,Price Bid Opening Date,,"28,137,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34590_1,tender,tender,1,2024-12-04,2023_PWBNH_34590_1,SE(B)/../CS-21/23-24/669-Adtd 29/11/23,Jagannath Community and Skill Centre under Tinsukia LAC at Chariali T.E. (Sl. No. - 4),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,000",11-Dec-2023 09:00 AM,180,No,Online,,,1,11-Jan-2024 10:00 AM,assessment,Price Bid Opening Date,,"14,071,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34592_1,tender,tender,1,2024-12-04,2023_PWBNH_34592_1,SE(B)/../CS-21/23-24/669-Adtd 29/11/23,Jagannath Community and Skill Centre under Tinsukia LAC at Tengapani T.E. (Sl. No. - 6,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,000",11-Dec-2023 09:00 AM,180,No,Online,,,1,11-Jan-2024 10:00 AM,assessment,Price Bid Opening Date,,"14,071,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34593_1,tender,tender,1,2024-12-04,2023_PWBNH_34593_1,SE(B)/../CS-21/23-24/669-Adtd 29/11/23,Jagannath Community and Skill Centre under Tinsukia LAC at Bojaloni T.E. (Sl. No. - 7),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,000",11-Dec-2023 09:00 AM,180,No,Online,,,1,11-Jan-2024 10:00 AM,assessment,Price Bid Opening Date,,"14,071,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34595_1,tender,tender,1,2024-12-04,2023_PWBNH_34595_1,SE(B)..(TSK)/CS-21/23-24/669-A dtd. 29/11/23,Jagannath Community and Skill Centre under Tinsukia LAC at Mathala T.E. (Sl. No. - 9),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,000",11-Dec-2023 09:20 AM,180,No,Online,,,1,11-Jan-2024 10:00 AM,assessment,Price Bid Opening Date,,"14,072,500",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34596_1,tender,tender,1,2024-12-04,2023_PWBNH_34596_1,SE(B)..(TSK)/CS-21/23-24/669-A dtd. 29/11/23,Jagannath Community and Skill Centre under Tinsukia LAC at Nilima T.E. (Sl. No. - 10),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,000",11-Dec-2023 09:30 AM,180,No,Online,,,1,11-Jan-2024 10:00 AM,assessment,Price Bid Opening Date,,"14,072,500",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34800_7,tender,tender,1,2024-12-04,2023_PWBNH_34800_7,CE/TB-VII/22/2023/42 Dated Guwahati 11th Dec 2023,Jagannath Community and Skill Centre at Hollonghabi TE under Digboi LAC (Pkg. No.129),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,143",19-Dec-2023 03:00 PM,180,No,Online,,,1,03-Jan-2024 03:00 PM,assessment,Price Bid Opening Date,,"14,687,840",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34800_8,tender,tender,1,2024-12-04,2023_PWBNH_34800_8,CE/TB-VII/22/2023/42 Dated Guwahati 11th Dec 2023,Jagannath Community and Skill Centre at Shree Krishna TE under Digboi LAC (Pkg. No.130),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,143",19-Dec-2023 03:00 PM,180,No,Online,,,1,03-Jan-2024 03:00 PM,assessment,Price Bid Opening Date,,"14,622,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34803_12,tender,tender,1,2024-12-04,2023_PWBNH_34803_12,CE/TB-VII/22/2023/41 Dated Guwahati 11th Dec 2023,Jagannath Community and Skill Centre at (i) Dikhari TE (ii) Mahmora TE under Moran LAC (Pkg. No.114),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,81,46,286",19-Dec-2023 03:00 PM,180,No,Online,,,1,03-Jan-2024 03:00 PM,assessment,Price Bid Opening Date,,"28,990,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34803_13,tender,tender,1,2024-12-04,2023_PWBNH_34803_13,CE/TB-VII/22/2023/41 Dated Guwahati 11th Dec 2023,Jagannath Community and Skill Centre at (i) Moran TE (ii) Dewanbari TE under Moran LAC (Pkg. No.115),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,81,46,286",19-Dec-2023 03:00 PM,180,No,Online,,,1,03-Jan-2024 03:00 PM,assessment,Price Bid Opening Date,,"28,990,675",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34803_14,tender,tender,1,2024-12-04,2023_PWBNH_34803_14,CE/TB-VII/22/2023/41 Dated Guwahati 11th Dec 2023,Jagannath Community and Skill Centre at (i) Lepetkota TE (ii) Mahabeer TE under Moran LAC (Pkg. No.116),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,81,46,286",19-Dec-2023 03:00 PM,180,No,Online,,,1,03-Jan-2024 03:00 PM,assessment,Price Bid Opening Date,,"28,144,434",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34803_5,tender,tender,1,2024-12-04,2023_PWBNH_34803_5,CE/TB-VII/22/2023/41 Dated Guwahati 11th Dec 2023,Jagannath Community and Skill Centre at Doloabari Bagicha TE under Kokrajhar East LAC (Pkg. No.109),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"1,40,73,143",19-Dec-2023 03:00 PM,180,No,Online,,,1,03-Jan-2024 03:00 PM,assessment,Price Bid Opening Date,,"12,524,800",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34803_9,tender,tender,1,2024-12-04,2023_PWBNH_34803_9,CE/TB-VII/22/2023/41 Dated Guwahati 11th Dec 2023,Jagannath Community and Skill Centre at (i) Meleng TE (ii) Jugibheta TE under Teok LAC (Pkg. No.111),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,81,46,286",19-Dec-2023 03:00 PM,180,No,Online,,,1,03-Jan-2024 03:00 PM,assessment,Price Bid Opening Date,,"28,005,555",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34808_1,tender,tender,1,2024-12-04,2023_PWBNH_34808_1,Tech-II/248/2023/4 Dated Guwahati 15th Dec 2023,Transformation of Schools in Assam under NESID Scheme for - (Group-III),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"61,04,02,692",20-Dec-2023 09:00 AM,180,No,Online,,,1,30-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"610,402,692",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34872_1,tender,tender,1,2024-12-04,2023_PWBNH_34872_1,CEB/CS/TB-VIII/13/2023/08 Dated Ghy 14th Dec 2023,"Construction of Permanent Office Premises for the Office of the Assistant Labour Commissioner, Dibrugarh",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"4,24,10,885",20-Dec-2023 06:00 PM,180,No,Online,,,1,19-Jan-2024 03:00 PM,assessment,Price Bid Opening Date,,"37,495,000",,Public Works Building and NH Department,2023-2024
ocds-f5kvwu-2023_PWBNH_34980_1,tender,tender,1,2024-12-04,2023_PWBNH_34980_1,Tech-II/135/2023/12 Dated Ghy 11th Dec 2023,Construction of New Science Block of Haflong Govt. College at Dima Hasao,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"8,19,41,775",27-Dec-2023 10:05 AM,180,No,Online,,,1,02-Jan-2024 02:30 PM,assessment,Price Bid Opening Date,,"95,989,572",,Public Works Building and NH Department,2023-2024
